"","HAUL_ID","EST_NUM_PERM3","log10_EST_NUM_PERM3","BOTTOM_DEPTH","CRUISE","DAY","GEAR_NAME","GMT_DATE_TIME_TXT","HAUL_PERFORMANCE","LAT","LON","MAX_GEAR_DEPTH","MESH","MONTH","STATION_NAME","VOLUME_FILTERED","YEAR","TAXA"
"1120","2DY12 124 1 20BON 1",94.2394,1.97881665072371,79,"2DY12",25,"20BON","2012-05-25 20:10","GOOD",57.0095,-167.9897,69,153,5,"124",15.36512,2012,"Calanus glacialis"
"1121","2DY12 125 1 20BON 1",174.9352,2.24535273903894,96,"2DY12",25,"20BON","2012-05-25 21:51","GOOD",56.78783,-167.7707,87,153,5,"125",17.19494,2012,"Calanus glacialis"
"1122","2DY12 126 1 20BON 1",375.5891,2.5758677456372,108,"2DY12",25,"20BON","2012-05-25 23:46","GOOD",56.56683,-167.5537,100,153,5,"126",17.97709,2012,"Calanus glacialis"
"1123","2DY12 129 1 20BON 1",336.2666,2.52797333450696,92,"2DY12",26,"20BON","2012-05-26 04:57","GOOD",56.88683,-168.365,83,153,5,"129",21.12609,2012,"Calanus glacialis"
"1124","2DY12 130 1 20BON 1",148.7922,2.17548919931035,78,"2DY12",26,"20BON","2012-05-26 07:02","GOOD",57.1055,-168.5805,69,153,5,"130",13.76416,2012,"Calanus glacialis"
"1125","2DY12 131 1 20BON 1",187.272,2.27478573610965,76,"2DY12",26,"20BON","2012-05-26 09:37","GOOD",57.32633,-168.8045,66,153,5,"131",9.1845,2012,"Calanus glacialis"
"1126","2DY12 132 1 20BON 1",45.2809,1.66540179585519,71,"2DY12",26,"20BON","2012-05-26 11:19","GOOD",57.54683,-169.0293,60,153,5,"132",13.64816,2012,"Calanus glacialis"
"1127","2DY12 134 2 20BON 1",4.9847,0.777042385049856,72,"2DY12",26,"20BON","2012-05-26 15:22","GOOD",57.76467,-168.4758,61,153,5,"134",10.83317,2012,"Calanus glacialis"
"1128","2DY12 135 2 20BON 1",0.641,0.215108581053093,71,"2DY12",26,"20BON","2012-05-26 18:02","GOOD",58.236,-168.7323,60,153,5,"135",12.48085,2012,"Calanus glacialis"
"1129","2DY12 136 12 20BON 1",1.5408,0.404970480747002,72,"2DY12",27,"20BON","2012-05-27 03:57","GOOD",57.857,-168.8748,63,153,5,"136",11.03343,2012,"Calanus glacialis"
"1130","2DY12 137 1 20BON 1",5.876,0.837335868015015,64,"2DY12",27,"20BON","2012-05-27 05:18","GOOD",57.7675,-169.254,54,153,5,"137",11.91289,2012,"Calanus glacialis"
"1131","2DY12 138 2 20BON 1",7.908,0.949780208362001,68,"2DY12",27,"20BON","2012-05-27 06:50","GOOD",57.9265,-169.3272,58,153,5,"138",9.48402,2012,"Calanus glacialis"
"1132","2DY12 139 1 20BON 1",24.3389,1.40378775757586,70,"2DY12",27,"20BON","2012-05-27 07:35","GOOD",57.98466,-169.4705,60,153,5,"139",9.24446,2012,"Calanus glacialis"
"1133","2DY12 140 1 20BON 1",101.114,2.00908528866801,73,"2DY12",27,"20BON","2012-05-27 09:01","GOOD",57.86783,-169.8418,64,153,5,"140",8.42613,2012,"Calanus glacialis"
"1134","2DY12 141 1 20BON 1",111.3478,2.05056457246307,73,"2DY12",27,"20BON","2012-05-27 10:30","GOOD",57.647,-169.6198,62,153,5,"141",12.28583,2012,"Calanus glacialis"
"1135","2DY12 142 1 20BON 1",66.1226,1.82686877058261,75,"2DY12",27,"20BON","2012-05-27 11:57","GOOD",57.4275,-169.3937,66,153,5,"142",12.70368,2012,"Calanus glacialis"
"1136","2DY12 143 1 20BON 1",142.1965,2.15593240310268,78,"2DY12",27,"20BON","2012-05-27 13:23","GOOD",57.206,-169.1742,67,153,5,"143",13.67123,2012,"Calanus glacialis"
"1137","2DY12 144 1 20BON 1",118.3362,2.07677220457137,81,"2DY12",27,"20BON","2012-05-27 16:04","GOOD",56.98767,-168.9527,70,153,5,"144",15.68412,2012,"Calanus glacialis"
"1138","2DY12 145 1 20BON 1",43.2522,1.64593486653915,101,"2DY12",27,"20BON","2012-05-27 19:21","GOOD",56.7715,-168.7385,90,153,5,"145",17.94128,2012,"Calanus glacialis"
"1139","2DY12 163 1 20BON 1",69.1805,1.84621645801543,79,"2DY12",30,"20BON","2012-05-30 06:17","GOOD",56.86883,-169.3318,70,153,5,"163",14.80184,2012,"Calanus glacialis"
"1140","2DY12 176 1 20BON 1",23.3678,1.3868163215118,98,"2DY12",31,"20BON","2012-05-31 03:31","GOOD",57.3915,-171.315,89,153,5,"176",23.6223,2012,"Calanus glacialis"
"1141","2DY12 177 1 20BON 1",142.7709,2.15767099141311,88,"2DY12",31,"20BON","2012-05-31 05:07","GOOD",57.51217,-170.9468,78,153,5,"177",17.25841,2012,"Calanus glacialis"
"1142","2DY12 178 1 20BON 1",118.9677,2.07906433271429,78,"2DY12",31,"20BON","2012-05-31 06:39","GOOD",57.63033,-170.5765,69,153,5,"178",12.91107,2012,"Calanus glacialis"
"1143","2DY12 179 1 20BON 1",82.9835,1.92419396983768,74,"2DY12",31,"20BON","2012-05-31 08:09","GOOD",57.751,-170.2108,64,153,5,"179",12.147,2012,"Calanus glacialis"
"1144","2DY12 180 1 20BON 1",11.6847,1.10328020038035,78,"2DY12",31,"20BON","2012-05-31 09:39","GOOD",57.97133,-170.4365,66,153,5,"180",12.06708,2012,"Calanus glacialis"
"1145","2DY12 181 1 20BON 1",6.1177,0.852339679215698,73,"2DY12",31,"20BON","2012-05-31 11:03","GOOD",58.0865,-170.0758,63,153,5,"181",11.27867,2012,"Calanus glacialis"
"1146","2DY12 182 1 20BON 1",2.1137,0.493276766671117,72,"2DY12",31,"20BON","2012-05-31 12:25","GOOD",58.20667,-169.702,61,153,5,"182",14.66624,2012,"Calanus glacialis"
"1147","2DY12 183 1 20BON 1",1.1081,0.323891208256881,72,"2DY12",31,"20BON","2012-05-31 13:55","GOOD",58.42567,-169.9222,63,153,5,"183",13.53709,2012,"Calanus glacialis"
"1148","2DY12 185 1 20BON 1",7.3916,0.923844774287864,80,"2DY12",31,"20BON","2012-05-31 16:46","GOOD",58.18767,-170.662,71,153,5,"185",11.36419,2012,"Calanus glacialis"
"1149","2DY12 186 1 20BON 1",2.2831,0.516284111113981,89,"2DY12",31,"20BON","2012-05-31 18:11","GOOD",58.06833,-171.0282,79,153,5,"186",13.14003,2012,"Calanus glacialis"
"1150","2DY12 187 1 20BON 1",43.8897,1.65214670300067,84,"2DY12",31,"20BON","2012-05-31 19:52","GOOD",57.852,-170.8062,75,153,5,"187",18.13638,2012,"Calanus glacialis"
"1151","2DY12 188 1 20BON 1",63.4847,1.80945668372378,93,"2DY12",31,"20BON","2012-05-31 21:19","GOOD",57.72766,-171.1722,84,153,5,"188",16.63395,2012,"Calanus glacialis"
"1152","2DY12 189 2 20BON 1",16.5646,1.24463826401869,97,"2DY12",31,"20BON","2012-05-31 23:13","GOOD",57.95433,-171.4073,93,153,5,"189",17.74874,2012,"Calanus glacialis"
"1153","2DY12 190 1 20BON 2",124.7838,2.09962471087355,104,"2DY12",1,"20BON","2012-06-01 00:46","GOOD",57.832,-171.7648,94,153,6,"190",22.18238,2012,"Calanus glacialis"
"1154","2DY12 192 1 20BON 1",33.966,1.54364595323325,101,"2DY12",1,"20BON","2012-06-01 04:15","GOOD",57.61133,-171.5355,92,153,6,"192",18.01804,2012,"Calanus glacialis"
"1155","2DY12 24 1 20BON 1",45.0458,1.66319002280627,109,"2DY12",18,"20BON","2012-05-18 19:42","GOOD",55.6065,-165.1323,100,153,5,"24",17.67092,2012,"Calanus glacialis"
"1156","2DY12 25 1 20BON 1",69.2578,1.84669454649758,104,"2DY12",18,"20BON","2012-05-18 21:22","GOOD",55.82583,-165.3453,92,153,5,"25",18.82821,2012,"Calanus glacialis"
"1157","2DY12 26 1 20BON 1",66.0516,1.82640914554154,98,"2DY12",18,"20BON","2012-05-18 23:52","GOOD",56.04683,-165.5527,87,153,5,"26",14.17072,2012,"Calanus glacialis"
"1158","2DY12 27 1 20BON 1",129.2134,2.11465567890658,94,"2DY12",19,"20BON","2012-05-19 01:23","GOOD",56.26717,-165.7657,83,153,5,"27",11.45392,2012,"Calanus glacialis"
"1159","2DY12 28 1 20BON 1",31.7105,1.51468718263251,89,"2DY12",19,"20BON","2012-05-19 03:00","GOOD",56.49,-165.9823,77,153,5,"28",18.35351,2012,"Calanus glacialis"
"1160","2DY12 29 1 20BON 1",50.5041,1.71184180256548,81,"2DY12",19,"20BON","2012-05-19 04:35","GOOD",56.7075,-166.1973,70,153,5,"29",22.33479,2012,"Calanus glacialis"
"1161","2DY12 30 1 20BON 1",37.1977,1.58203721350384,80,"2DY12",19,"20BON","2012-05-19 06:37","GOOD",56.60517,-165.6042,71,153,5,"30",14.94714,2012,"Calanus glacialis"
"1162","2DY12 31 1 20BON 1",53.7896,1.73869812981184,87,"2DY12",19,"20BON","2012-05-19 08:10","GOOD",56.38483,-165.3865,77,153,5,"31",14.42659,2012,"Calanus glacialis"
"1163","2DY12 32 2 20BON 1",134.8036,2.13291128275311,95,"2DY12",19,"20BON","2012-05-19 10:01","GOOD",56.1655,-165.175,85,153,5,"32",16.97284,2012,"Calanus glacialis"
"1164","2DY12 39 1 20BON 1",133.6223,2.12911700613438,98,"2DY12",19,"20BON","2012-05-19 15:34","GOOD",55.72783,-164.7407,87,153,5,"39",15.20704,2012,"Calanus glacialis"
"1165","2DY12 46 1 20BON 1",175.2551,2.24614169230067,95,"2DY12",20,"20BON","2012-05-20 02:55","GOOD",55.84383,-164.3577,85,153,5,"46",16.57013,2012,"Calanus glacialis"
"1166","2DY12 47 1 20BON 2",58.7143,1.77607834565897,94,"2DY12",20,"20BON","2012-05-20 04:29","GOOD",56.06767,-164.5722,84,153,5,"47",16.28225,2012,"Calanus glacialis"
"1167","2DY12 48 1 20BON 1",211.3203,2.32699151916134,91,"2DY12",20,"20BON","2012-05-20 06:00","GOOD",56.28316,-164.784,81,153,5,"48",14.61289,2012,"Calanus glacialis"
"1168","2DY12 50 1 20BON 1",54.3009,1.74273219933098,77,"2DY12",20,"20BON","2012-05-20 09:07","GOOD",56.626,-164.6202,67,153,5,"50",11.85984,2012,"Calanus glacialis"
"1169","2DY12 51 1 20BON 1",358.4301,2.55561444371489,84,"2DY12",20,"20BON","2012-05-20 10:39","GOOD",56.40583,-164.4027,74,153,5,"51",15.04338,2012,"Calanus glacialis"
"1170","2DY12 52 1 20BON 1",95.0633,1.98255750159478,90,"2DY12",20,"20BON","2012-05-20 12:12","GOOD",56.18733,-164.1905,80,153,5,"52",18.68228,2012,"Calanus glacialis"
"1171","2DY12 53 1 20BON 1",118.5878,2.07768687645061,93,"2DY12",20,"20BON","2012-05-20 13:46","GOOD",55.96633,-163.9708,83,153,5,"53",13.6945,2012,"Calanus glacialis"
"1172","2DY12 6 1 20BON 1",34.9353,1.55552127484466,95,"2DY12",17,"20BON","2012-05-17 12:24","GOOD",56.58683,-166.5898,85,153,5,"6",17.63258,2012,"Calanus glacialis"
"1173","2DY12 60 1 20BON 1",55.7343,1.75384570081309,90,"2DY12",21,"20BON","2012-05-21 01:00","GOOD",56.08683,-163.5867,81,153,5,"60",18.80351,2012,"Calanus glacialis"
"1174","2DY12 61 1 20BON 1",213.6134,2.33165683489169,87,"2DY12",21,"20BON","2012-05-21 02:29","GOOD",56.30567,-163.7992,76,153,5,"61",19.02502,2012,"Calanus glacialis"
"1175","2DY12 62 1 20BON 1",325.5828,2.51399330819676,81,"2DY12",21,"20BON","2012-05-21 04:00","GOOD",56.52617,-164.0138,71,153,5,"62",15.97136,2012,"Calanus glacialis"
"1176","2DY12 63 1 20BON 2",42.426,1.63774982802832,75,"2DY12",21,"20BON","2012-05-21 05:28","GOOD",56.74267,-164.2302,66,153,5,"63",13.52945,2012,"Calanus glacialis"
"1177","2DY12 64 1 20BON 1",51.8342,1.7229151358492,75,"2DY12",21,"20BON","2012-05-21 07:36","GOOD",56.84566,-164.835,64,153,5,"64",15.81967,2012,"Calanus glacialis"
"1178","2DY12 65 1 20BON 1",28.3518,1.46763473952221,71,"2DY12",21,"20BON","2012-05-21 09:00","GOOD",56.96267,-164.4553,61,153,5,"65",11.53366,2012,"Calanus glacialis"
"1179","2DY12 66 1 20BON 1",42.1828,1.63531079883945,69,"2DY12",21,"20BON","2012-05-21 10:28","GOOD",57.08283,-164.069,59,153,5,"66",12.46956,2012,"Calanus glacialis"
"1180","2DY12 67 1 20BON 1",55.6971,1.75356084573229,72,"2DY12",21,"20BON","2012-05-21 12:01","GOOD",56.86033,-163.8515,62,153,5,"67",13.71706,2012,"Calanus glacialis"
"1181","2DY12 69 1 20BON 1",245.0973,2.39110684896679,77,"2DY12",21,"20BON","2012-05-21 21:43","GOOD",56.64,-163.6268,66,153,5,"69",13.70884,2012,"Calanus glacialis"
"1182","2DY12 7 1 20BON 1",119.953,2.08261664464736,103,"2DY12",17,"20BON","2012-05-17 14:11","GOOD",56.36617,-166.3628,92,153,5,"7",16.40642,2012,"Calanus glacialis"
"1183","2DY12 70 1 20BON 1",439.2182,2.64366799368343,83,"2DY12",21,"20BON","2012-05-21 23:09","GOOD",56.42183,-163.4155,74,153,5,"70",15.80991,2012,"Calanus glacialis"
"1184","2DY12 78 1 20BON 1",40.8511,1.62170687732693,80,"2DY12",22,"20BON","2012-05-22 13:09","GOOD",56.54283,-163.0243,69,153,5,"78",13.2677,2012,"Calanus glacialis"
"1185","2DY12 79 1 20BON 1",170.3202,2.23380857272223,73,"2DY12",22,"20BON","2012-05-22 14:39","GOOD",56.76317,-163.2423,63,153,5,"79",11.97744,2012,"Calanus glacialis"
"1186","2DY12 80 2 20BON 1",84.3488,1.93119741933427,76,"2DY12",22,"20BON","2012-05-22 16:58","GOOD",56.66,-162.6413,65,153,5,"80",13.46789,2012,"Calanus glacialis"
"1187","2DY12 86 1 20BON 1",90.975,1.96366979650316,71,"2DY12",23,"20BON","2012-05-23 02:10","GOOD",56.56167,-162.0268,62,153,5,"86",10.77219,2012,"Calanus glacialis"
"1188","2DY12 87 1 20BON 1",43.0787,1.64422877751451,73,"2DY12",23,"20BON","2012-05-23 03:37","GOOD",56.78117,-162.2438,64,153,5,"87",9.33174,2012,"Calanus glacialis"
"1189","2DY12 88 1 20BON 1",29.1916,1.47988612901377,72,"2DY12",23,"20BON","2012-05-23 05:07","GOOD",56.896,-161.8495,63,153,5,"88",8.52985,2012,"Calanus glacialis"
"1190","2DY12 89 1 20BON 1",113.4177,2.05849321342311,89,"2DY12",23,"20BON","2012-05-23 06:35","GOOD",56.682,-161.6287,76,153,5,"89",13.29598,2012,"Calanus glacialis"
"1191","2DY12 95 2 20BON 1",79.1253,1.90376966858741,72,"2DY12",23,"20BON","2012-05-23 15:02","GOOD",56.578,-161.0232,62,153,5,"95",6.01578,2012,"Calanus glacialis"
"1192","2DY12 96 1 20BON 1",23.2263,1.38428709089012,66,"2DY12",23,"20BON","2012-05-23 16:34","GOOD",56.79933,-161.2378,55,153,5,"96",10.59146,2012,"Calanus glacialis"
"1193","2DY12 97 1 20BON 1",8.6284,0.98355412420626,73,"2DY12",23,"20BON","2012-05-23 18:03","GOOD",57.019,-161.4517,65,153,5,"97",8.22863,2012,"Calanus glacialis"
"1194","2DY12 98 1 20BON 1",28.0321,1.46287845110644,67,"2DY12",23,"20BON","2012-05-23 19:48","GOOD",57.14083,-161.0277,57,153,5,"98",8.52597,2012,"Calanus glacialis"
"1195","2DY12 99 1 20BON 1",6.0542,0.848447768581409,67,"2DY12",23,"20BON","2012-05-23 22:02","GOOD",57.03883,-160.44,57,153,5,"99",10.40608,2012,"Calanus glacialis"
"1196","2MF99 10 6 60BON 1",3.0398,0.606359864851589,73,"2MF99",25,"60BON","1999-04-25 07:12","GOOD",56.874,-164.0657,68,333,4,"10",90.46703,1999,"Calanus glacialis"
"1197","2MF99 21 3 60BON 1",1.1134,0.324981703087369,74,"2MF99",27,"60BON","1999-04-27 14:13","GOOD",57.85833,-168.854,65,333,4,"21",95.20065,1999,"Calanus glacialis"
"1198","3DY08 14 2 60BON 1",11.0551,1.08117081730726,72,"3DY08",15,"60BON","2008-05-15 02:48","GOOD",56.57683,-161.01367,67,333,5,"14",131.34293,2008,"Calanus glacialis"
"1199","3DY08 15 3 60BON 1",25.652,1.4257298045961,68,"3DY08",15,"60BON","2008-05-15 05:07","GOOD",56.79833,-161.2325,57,333,5,"15",94.49586,2008,"Calanus glacialis"
"1200","3DY08 17 2 60BON 1",1.2828,0.358467863876921,66,"3DY08",15,"60BON","2008-05-15 11:28","GOOD",56.88133,-162.8485,59,333,5,"17",121.59553,2008,"Calanus glacialis"
"1201","3DY08 27 2 60BON 1",98.8544,1.99936720644877,80,"3DY08",16,"60BON","2008-05-16 06:28","GOOD",56.54233,-163.02417,71,333,5,"27",96.7888,2008,"Calanus glacialis"
"1202","3DY08 30 3 60BON 1",98.3613,1.99721726498964,84,"3DY08",16,"60BON","2008-05-16 12:35","GOOD",56.4235,-163.41383,78,333,5,"30",111.58854,2008,"Calanus glacialis"
"1203","3DY08 38 2 60BON 1",80.1446,1.90925962375271,87,"3DY08",17,"60BON","2008-05-17 06:26","GOOD",56.3035,-163.8015,79,333,5,"38",120.18285,2008,"Calanus glacialis"
"1204","3DY08 39 2 60BON 1",134.4221,2.13168954414861,90,"3DY08",17,"60BON","2008-05-17 08:18","GOOD",56.185,-164.18517,83,333,5,"39",144.73808,2008,"Calanus glacialis"
"1205","3DY08 40 2 60BON 1",111.975,2.05298235000324,92,"3DY08",17,"60BON","2008-05-17 10:31","GOOD",55.9645,-163.978,85,333,5,"40",133.7441,2008,"Calanus glacialis"
"1206","3DY08 48 2 60BON 1",236.4501,2.37557235681734,95,"3DY08",19,"60BON","2008-05-19 11:05","GOOD",55.92517,-164.35217,88,333,5,"48",149.0491,2008,"Calanus glacialis"
"1207","3DY08 49 2 60BON 1",400.0419,2.60318974914928,98,"3DY08",19,"60BON","2008-05-19 13:04","GOOD",55.72617,-164.74834,92,333,5,"49",144.94484,2008,"Calanus glacialis"
"1208","3DY08 56 2 60BON 1",24.7899,1.41144965817003,109,"3DY08",20,"60BON","2008-05-20 02:51","GOOD",55.61133,-165.12183,101,333,5,"56",187.17308,2008,"Calanus glacialis"
"1209","3MF04 1 6 60BON 1",1.4286,0.385355990680808,72,"3MF04",27,"60BON","2004-04-27 03:14","GOOD",56.87433,-164.06134,64,333,4,"1",130.20013,2004,"Calanus glacialis"
"1210","3MF04 2 5 60BON 1",2.028,0.481155870828035,70,"3MF04",27,"60BON","2004-04-27 20:25","GOOD",57.85167,-168.87584,60,333,4,"2",126.98282,2004,"Calanus glacialis"
"1211","3MF04 2 6 60BON 1",1.9349,0.467593308245282,70,"3MF04",27,"60BON","2004-04-27 20:46","GOOD",57.84583,-168.88384,61,333,4,"2",124.04375,2004,"Calanus glacialis"
"1212","3MF04 5 1 60BON 1",11.5705,1.09935255238145,102,"3MF04",30,"60BON","2004-04-30 00:47","GOOD",57.1255,-171.21466,92,333,4,"5",247.06581,2004,"Calanus glacialis"
"1213","3MF04 7 1 60BON 1",10.0577,1.04366480317263,102,"3MF04",30,"60BON","2004-04-30 22:56","GOOD",56.6445,-168.87117,93,333,4,"7",185.80547,2004,"Calanus glacialis"
"1214","3MF05 1 1 60BON 2",24.2151,1.40166069485732,72,"3MF05",21,"60BON","2005-04-21 08:56","GOOD",56.87634,-164.04916,62,333,4,"1",109.68347,2005,"Calanus glacialis"
"1215","3MF05 2 5 60BON 2",17.4438,1.26585040419109,70,"3MF05",21,"60BON","2005-04-21 12:38","GOOD",56.94667,-163.8345,61,333,4,"2",120.15696,2005,"Calanus glacialis"
"1216","3MF05 34 1 60BON 2",6.8386,0.894238503173222,69,"3MF05",1,"60BON","2005-05-01 13:01","GOOD",57.64717,-169.0165,61,333,5,"34",97.09659,2005,"Calanus glacialis"
"1217","3MF05 37 5 60BON 2",0.925,0.284430733844519,69,"3MF05",2,"60BON","2005-05-02 05:02","GOOD",58.0685,-168.72766,59,333,5,"37",109.17764,2005,"Calanus glacialis"
"1218","3MF05 6 5 60BON 2",22.8935,1.37827977132173,74,"3MF05",23,"60BON","2005-04-23 12:31","GOOD",56.77417,-164.33583,64,333,4,"6",125.64481,2005,"Calanus glacialis"
"1219","3MF05 7 1 60BON 2",25.4289,1.422079087692,69,"3MF05",23,"60BON","2005-04-23 14:02","GOOD",57.01283,-164.21916,58,333,4,"7",122.69501,2005,"Calanus glacialis"
"1220","3MF98 13 2 60BON 1",0.8079,0.257174404762536,70,"3MF98",18,"60BON","1998-04-18 04:02","GOOD",57.77867,-168.4707,62,333,4,"13",138.64265,1998,"Calanus glacialis"
"1221","3MF98 15 2 60BON 1",8.706,0.987040286979267,69,"3MF98",18,"60BON","1998-04-18 15:03","GOOD",57.9255,-169.31351,62,333,4,"15",101.08032,1998,"Calanus glacialis"
"1222","3MF98 16 2 60BON 1",2.2115,0.50670792635012,71,"3MF98",18,"60BON","1998-04-18 17:29","GOOD",57.6565,-169.02119,60,333,4,"16",113.95506,1998,"Calanus glacialis"
"1223","3MF98 17 3 60BON 1",7.9268,0.950695804756007,72,"3MF98",18,"60BON","1998-04-18 20:05","GOOD",57.85083,-168.8717,68,333,4,"17",122.87457,1998,"Calanus glacialis"
"1224","3MF98 27 2 60BON 1",3.8485,0.685607399946173,67,"3MF98",21,"60BON","1998-04-21 05:29","GOOD",58.3255,-168.57781,62,333,4,"27",96.6614,1998,"Calanus glacialis"
"1225","3MF98 28 2 60BON 1",7.4042,0.924496379034112,75,"3MF98",21,"60BON","1998-04-21 14:25","GOOD",57.0995,-169.3195,65,333,4,"28",113.23266,1998,"Calanus glacialis"
"1226","3MF98 3 2 60BON 1",154.8548,2.19272018217534,70,"3MF98",16,"60BON","1998-04-16 08:04","GOOD",56.9425,-163.8325,60,333,4,"3",91.13051,1998,"Calanus glacialis"
"1227","3MF98 4 2 60BON 1",151.8171,2.1841719538478,75,"3MF98",16,"60BON","1998-04-16 10:18","GOOD",56.73083,-163.88181,66,333,4,"4",100.12041,1998,"Calanus glacialis"
"1228","3MF98 5 2 60BON 1",99.2906,2.00126022953648,75,"3MF98",16,"60BON","1998-04-16 12:20","GOOD",56.76783,-164.3382,65,333,4,"5",110.86652,1998,"Calanus glacialis"
"1229","3MF98 6 6 60BON 1",136.9519,2.13972768635803,72,"3MF98",16,"60BON","1998-04-16 14:59","GOOD",56.87417,-164.05769,62,333,4,"6",98.60397,1998,"Calanus glacialis"
"1230","3MF98 64 18 60BON 1",61.4587,1.79559294068986,73,"3MF98",27,"60BON","1998-04-27 08:54","GOOD",56.87717,-164.0555,66,333,4,"64",118.19297,1998,"Calanus glacialis"
"1231","3MF98 7 2 60BON 1",26.241,1.43522304621103,70,"3MF98",16,"60BON","1998-04-16 19:26","GOOD",57.016,-164.2175,60,333,4,"7",112.1908,1998,"Calanus glacialis"
"1232","3MF99 1 2 60BON 1",3.0199,0.604215249604777,76,"3MF99",2,"60BON","1999-05-02 17:31","GOOD",56.73167,-163.885,71,333,5,"1",89.07541,1999,"Calanus glacialis"
"1233","3MF99 12 2 60BON 2",2.856,0.586137025230793,70,"3MF99",5,"60BON","1999-05-05 00:25","GOOD",57.65333,-169.0233,65,333,5,"12",93.83848,1999,"Calanus glacialis"
"1234","3MF99 13 2 60BON 1",1.5865,0.412712482745101,73,"3MF99",5,"60BON","1999-05-05 02:09","GOOD",57.85167,-168.875,68,333,5,"13",103.36339,1999,"Calanus glacialis"
"1235","3MF99 14 2 60BON 1",3.6408,0.666592852459541,72,"3MF99",5,"60BON","1999-05-05 04:27","GOOD",58.07,-168.74001,67,333,5,"14",102.17433,1999,"Calanus glacialis"
"1236","3MF99 15 2 60BON 2",3.0137,0.603544908457001,68,"3MF99",5,"60BON","1999-05-05 06:44","GOOD",57.93,-169.315,65,333,5,"15",106.18188,1999,"Calanus glacialis"
"1237","3MF99 18 1 60BON 1",1.709,0.432809005033168,73,"3MF99",5,"60BON","1999-05-05 13:08","GOOD",57.85167,-168.8683,70,333,5,"18",116.24824,1999,"Calanus glacialis"
"1238","3MF99 18 6 60BON 1",2.2405,0.51061202578917,73,"3MF99",5,"60BON","1999-05-05 17:06","GOOD",57.84667,-168.8717,69,333,5,"18",105.60184,1999,"Calanus glacialis"
"1239","3MF99 19 2 60BON 1",2.3981,0.531236155230248,75,"3MF99",5,"60BON","1999-05-05 23:02","GOOD",57.10333,-169.2583,71,333,5,"19",116.7644,1999,"Calanus glacialis"
"1240","3MF99 3 3 60BON 2",5.8234,0.834000831151053,74,"3MF99",2,"60BON","1999-05-02 23:37","GOOD",56.87333,-164.0583,68,333,5,"3",104.40585,1999,"Calanus glacialis"
"1241","3MF99 4 2 60BON 1",2.9252,0.593861790172606,71,"3MF99",3,"60BON","1999-05-03 01:55","GOOD",56.94,-163.84171,65,333,5,"4",105.29163,1999,"Calanus glacialis"
"1242","3MF99 48 2 60BON 1",13.6008,1.1643766520904,75,"3MF99",9,"60BON","1999-05-09 03:21","GOOD",56.79667,-164.06329,70,333,5,"48",115.5081,1999,"Calanus glacialis"
"1243","3MF99 49 1 60BON 1",26.8159,1.44429311636063,76,"3MF99",9,"60BON","1999-05-09 04:12","GOOD",56.78,-164.2433,71,333,5,"49",110.08365,1999,"Calanus glacialis"
"1244","3MF99 6 1 60BON 1",2.7676,0.576064788225377,74,"3MF99",3,"60BON","1999-05-03 05:08","GOOD",56.87167,-164.04671,68,333,5,"6",117.78857,1999,"Calanus glacialis"
"1245","3MF99 6 13 60BON 1",0.8484,0.266795959846667,74,"3MF99",3,"60BON","1999-05-03 17:06","GOOD",56.87333,-164.0517,70,333,5,"6",108.44671,1999,"Calanus glacialis"
"1246","3MF99 6 6 60BON 1",1.6917,0.430026654510014,74,"3MF99",3,"60BON","1999-05-03 13:08","GOOD",56.865,-164.0517,70,333,5,"6",129.45345,1999,"Calanus glacialis"
"1247","3TT05 11 2 60BON 1",2.7784,0.577307932568644,63,"3TT05",16,"60BON","2005-05-16 18:28","GOOD",58.48233,-168.56717,60,333,5,"11",56.86764,2005,"Calanus glacialis"
"1248","3TT05 118 2 60BON 1",13.2091,1.15256657072043,73,"3TT05",27,"60BON","2005-05-27 22:23","GOOD",56.87933,-164.05234,65,333,5,"118",118.37592,2005,"Calanus glacialis"
"1249","3TT05 3 2 60BON 1",38.2367,1.59369247393582,74,"3TT05",16,"60BON","2005-05-16 05:47","GOOD",57.55667,-169.65433,64,333,5,"3",55.23499,2005,"Calanus glacialis"
"1250","3TT05 5 2 60BON 1",20.5713,1.33387631876104,68,"3TT05",16,"60BON","2005-05-16 08:49","GOOD",57.787,-169.37666,62,333,5,"5",44.23662,2005,"Calanus glacialis"
"1251","3TT05 7 2 60BON 1",2.0587,0.485536883086751,71,"3TT05",16,"60BON","2005-05-16 11:52","GOOD",58.018,-169.1035,65,333,5,"7",47.11605,2005,"Calanus glacialis"
